symbol,timeframe,openTime,open,high,low,close,volume
XAUUSD,M15,2025-01-13T23:30:00,2507.42,2508.6,2502.86,2504.48,2393.68
XAUUSD,M15,2025-01-13T23:45:00,2504.48,2505.45,2495.93,2496.9,1967.07
XAUUSD,M15,2025-01-14T01:00:00,2496.9,2498.81,2494.81,2497.48,2192.28
XAUUSD,M15,2025-01-14T01:15:00,2497.48,2498.63,2495.47,2497.97,1791.26
XAUUSD,M15,2025-01-14T01:30:00,2497.97,2499.03,2496.55,2498.83,2552.69
XAUUSD,M15,2025-01-14T01:45:00,2498.83,2500.79,2495.6,2496.6,1383.84
XAUUSD,M15,2025-01-14T02:00:00,2496.6,2498.04,2493.57,2495.48,1747.5
XAUUSD,M15,2025-01-14T02:15:00,2495.48,2503.99,2493.65,2502.45,1016.95
XAUUSD,M15,2025-01-14T02:30:00,2502.45,2502.77,2501.97,2502.2,2800.47
XAUUSD,M15,2025-01-14T02:45:00,2502.2,2507.5,2500.91,2506.11,2410.61
XAUUSD,M15,2025-01-14T03:00:00,2506.11,2510.47,2505.07,2509.17,2963.4
XAUUSD,M15,2025-01-14T03:15:00,2509.17,2511.64,2508.14,2509.81,2960.99
XAUUSD,M15,2025-01-14T03:30:00,2509.81,2511.03,2509.04,2509.15,2498.17
XAUUSD,M15,2025-01-14T03:45:00,2509.15,2512.12,2508.1,2510.98,1484.29
XAUUSD,M15,2025-01-14T04:00:00,2510.98,2515.93,2510.02,2514.47,2223.03
XAUUSD,M15,2025-01-14T04:15:00,2514.47,2521.97,2513.25,2521.52,1313.59
XAUUSD,M15,2025-01-14T04:30:00,2521.52,2522.02,2520.04,2521.03,2032.71
XAUUSD,M15,2025-01-14T04:45:00,2521.03,2525.6,2520.59,2524.55,2251.78
XAUUSD,M15,2025-01-14T05:00:00,2524.55,2526.15,2524.27,2525.77,1939.73
XAUUSD,M15,2025-01-14T05:15:00,2525.77,2525.98,2523.01,2523.58,1089.51
XAUUSD,M15,2025-01-14T05:30:00,2523.58,2525.59,2521.77,2522.08,2514.17
XAUUSD,M15,2025-01-14T05:45:00,2522.08,2524.02,2519.99,2522.97,2623.47
XAUUSD,M15,2025-01-14T06:00:00,2522.97,2523.6,2520.56,2521.74,1919.59
XAUUSD,M15,2025-01-14T06:15:00,2521.74,2523.19,2516.18,2516.31,2534.55
XAUUSD,M15,2025-01-14T06:30:00,2516.31,2517.01,2513.04,2513.8,1900.88
XAUUSD,M15,2025-01-14T06:45:00,2513.8,2514.34,2511.11,2511.15,803.09
XAUUSD,M15,2025-01-14T07:00:00,2511.15,2514.05,2509.79,2512.84,936.35
XAUUSD,M15,2025-01-14T07:15:00,2512.84,2513.58,2510.71,2512.12,1718.73
XAUUSD,M15,2025-01-14T07:30:00,2512.12,2514.72,2510.79,2514.12,862.12
XAUUSD,M15,2025-01-14T07:45:00,2514.12,2515.82,2511.28,2511.98,2078.18
XAUUSD,M15,2025-01-14T08:00:00,2511.98,2512.74,2511.51,2512.4,1292.2
XAUUSD,M15,2025-01-14T08:15:00,2512.4,2512.96,2509.85,2511.2,1178.12
XAUUSD,M15,2025-01-14T08:30:00,2511.2,2514.03,2509.17,2512.8,1534.97
XAUUSD,M15,2025-01-14T08:45:00,2512.8,2512.85,2508.85,2510.37,2155.06
XAUUSD,M15,2025-01-14T09:00:00,2510.37,2510.73,2509.53,2509.74,659.48
XAUUSD,M15,2025-01-14T09:15:00,2509.74,2510.89,2508.26,2508.32,1492.53
XAUUSD,M15,2025-01-14T09:30:00,2508.32,2510.41,2506.94,2510.09,2713.68
XAUUSD,M15,2025-01-14T09:45:00,2510.09,2511.52,2509.49,2511.0,2066.2
XAUUSD,M15,2025-01-14T10:00:00,2511.0,2512.51,2509.19,2511.12,1313.0
XAUUSD,M15,2025-01-14T10:15:00,2511.12,2513.17,2509.11,2510.25,1181.04
XAUUSD,M15,2025-01-14T10:30:00,2510.25,2514.92,2508.99,2514.55,2077.62
XAUUSD,M15,2025-01-14T10:45:00,2514.55,2515.73,2512.3,2513.4,2098.82
XAUUSD,M15,2025-01-14T11:00:00,2513.4,2515.09,2510.07,2511.0,1414.46
XAUUSD,M15,2025-01-14T11:15:00,2511.0,2514.44,2511.0,2513.81,2538.45
XAUUSD,M15,2025-01-14T11:30:00,2513.81,2513.82,2509.73,2511.67,2867.39
XAUUSD,M15,2025-01-14T11:45:00,2511.67,2514.23,2510.76,2514.22,1232.31
XAUUSD,M15,2025-01-14T12:00:00,2514.22,2517.72,2513.04,2516.85,1486.88
XAUUSD,M15,2025-01-14T12:15:00,2516.85,2518.4,2515.91,2516.73,1445.9
XAUUSD,M15,2025-01-14T12:30:00,2516.73,2518.33,2512.6,2514.51,2518.94
XAUUSD,M15,2025-01-14T12:45:00,2514.51,2515.89,2512.95,2515.29,2522.02
XAUUSD,M15,2025-01-14T13:00:00,2515.29,2516.79,2513.95,2516.18,2044.32
XAUUSD,M15,2025-01-14T13:15:00,2516.18,2517.49,2514.01,2514.41,548.49
XAUUSD,M15,2025-01-14T13:30:00,2514.41,2514.62,2511.7,2512.27,2287.99
XAUUSD,M15,2025-01-14T13:45:00,2512.27,2512.76,2511.28,2511.59,1733.95
XAUUSD,M15,2025-01-14T14:00:00,2511.59,2513.69,2508.33,2509.3,2478.56
XAUUSD,M15,2025-01-14T14:15:00,2509.3,2515.8,2507.31,2514.03,640.1
XAUUSD,M15,2025-01-14T14:30:00,2514.03,2517.22,2512.26,2516.81,2543.13
XAUUSD,M15,2025-01-14T14:45:00,2516.81,2518.28,2515.2,2518.02,1122.41
XAUUSD,M15,2025-01-14T15:00:00,2518.02,2518.09,2512.2,2513.16,2427.49
XAUUSD,M15,2025-01-14T15:15:00,2513.16,2516.69,2512.17,2514.63,2203.61
XAUUSD,M15,2025-01-14T15:30:00,2514.63,2514.72,2510.53,2512.5,1802.32
XAUUSD,M15,2025-01-14T15:45:00,2512.5,2517.37,2512.08,2516.02,2718.8
XAUUSD,M15,2025-01-14T16:00:00,2516.02,2517.39,2515.34,2516.06,918.4
XAUUSD,M15,2025-01-14T16:15:00,2516.06,2517.49,2514.4,2517.24,522.32
XAUUSD,M15,2025-01-14T16:30:00,2517.24,2518.94,2516.46,2517.69,723.7
XAUUSD,M15,2025-01-14T16:45:00,2517.69,2517.88,2512.8,2514.1,2827.12
XAUUSD,M15,2025-01-14T17:00:00,2514.1,2515.45,2511.62,2513.1,2478.67
XAUUSD,M15,2025-01-14T17:15:00,2513.1,2513.58,2510.03,2512.09,2471.4
XAUUSD,M15,2025-01-14T17:30:00,2512.09,2513.34,2510.64,2512.93,1395.42
XAUUSD,M15,2025-01-14T17:45:00,2512.93,2514.82,2508.63,2509.65,1593.75
XAUUSD,M15,2025-01-14T18:00:00,2509.65,2510.04,2508.02,2508.75,2331.01
XAUUSD,M15,2025-01-14T18:15:00,2508.75,2510.5,2504.73,2506.65,1886.3
XAUUSD,M15,2025-01-14T18:30:00,2506.65,2508.36,2505.88,2507.81,501.8
XAUUSD,M15,2025-01-14T18:45:00,2507.81,2510.42,2507.42,2509.63,546.8
XAUUSD,M15,2025-01-14T19:00:00,2509.63,2511.24,2508.25,2509.73,1847.39
XAUUSD,M15,2025-01-14T19:15:00,2509.73,2510.83,2506.24,2507.29,1878.67
XAUUSD,M15,2025-01-14T19:30:00,2507.29,2507.52,2504.04,2505.14,666.7
XAUUSD,M15,2025-01-14T19:45:00,2505.14,2509.01,2503.3,2508.73,1005.2
XAUUSD,M15,2025-01-14T20:00:00,2508.73,2513.41,2507.35,2511.65,1814.55
XAUUSD,M15,2025-01-14T20:15:00,2511.65,2514.2,2510.88,2513.66,2014.88
XAUUSD,M15,2025-01-14T20:30:00,2513.66,2516.29,2511.79,2515.26,699.89
XAUUSD,M15,2025-01-14T20:45:00,2515.26,2515.39,2512.96,2514.13,2845.61
XAUUSD,M15,2025-01-14T21:00:00,2514.13,2515.86,2510.11,2510.67,601.63
XAUUSD,M15,2025-01-14T21:15:00,2510.67,2514.5,2508.68,2513.86,2901.47
XAUUSD,M15,2025-01-14T21:30:00,2513.86,2514.26,2511.92,2513.03,1121.91
XAUUSD,M15,2025-01-14T21:45:00,2513.03,2513.4,2507.54,2509.12,1537.96
XAUUSD,M15,2025-01-14T22:00:00,2509.12,2510.08,2505.64,2507.04,2707.06
XAUUSD,M15,2025-01-14T22:15:00,2507.04,2507.42,2503.78,2504.62,1343.78
XAUUSD,M15,2025-01-14T22:30:00,2504.62,2508.35,2503.96,2507.61,2978.66
XAUUSD,M15,2025-01-14T22:45:00,2507.61,2508.39,2505.72,2507.32,1576.47
XAUUSD,M15,2025-01-14T23:00:00,2507.32,2507.77,2502.46,2504.06,2815.37
XAUUSD,M15,2025-01-14T23:15:00,2504.06,2506.08,2500.44,2501.38,1492.73
XAUUSD,M15,2025-01-14T23:30:00,2501.38,2506.22,2499.29,2505.13,1254.6
XAUUSD,M15,2025-01-14T23:45:00,2505.13,2505.6,2502.65,2504.44,554.25
XAUUSD,M15,2025-01-15T01:00:00,2504.44,2505.61,2502.13,2503.3,2814.81
XAUUSD,M15,2025-01-15T01:15:00,2503.3,2503.38,2500.05,2500.8,846.02
XAUUSD,M15,2025-01-15T01:30:00,2500.8,2502.5,2498.45,2498.64,1499.5
XAUUSD,M15,2025-01-15T01:45:00,2498.64,2500.18,2495.79,2497.31,2482.26
XAUUSD,M15,2025-01-15T02:00:00,2497.31,2500.36,2495.4,2499.15,1988.08
XAUUSD,M15,2025-01-15T02:15:00,2499.15,2500.69,2493.61,2494.82,696.19
XAUUSD,M15,2025-01-15T02:30:00,2494.82,2496.64,2493.94,2494.93,2669.58
XAUUSD,M15,2025-01-15T02:45:00,2494.93,2495.4,2490.55,2491.92,2005.75
XAUUSD,M15,2025-01-15T03:00:00,2491.92,2492.81,2491.83,2492.17,1849.82
XAUUSD,M15,2025-01-15T03:15:00,2492.17,2493.22,2488.55,2489.01,626.3
XAUUSD,M15,2025-01-15T03:30:00,2489.01,2490.26,2485.15,2486.21,1055.21
XAUUSD,M15,2025-01-15T03:45:00,2486.21,2488.82,2485.93,2487.99,706.36
XAUUSD,M15,2025-01-15T04:00:00,2487.99,2490.8,2486.93,2490.62,2434.56
XAUUSD,M15,2025-01-15T04:15:00,2490.62,2491.57,2489.44,2491.29,1719.65
XAUUSD,M15,2025-01-15T04:30:00,2491.29,2493.96,2490.77,2492.41,679.11
XAUUSD,M15,2025-01-15T04:45:00,2492.41,2496.75,2490.47,2496.07,723.99
XAUUSD,M15,2025-01-15T05:00:00,2496.07,2496.75,2492.11,2493.35,560.52
XAUUSD,M15,2025-01-15T05:15:00,2493.35,2496.46,2492.06,2494.38,2975.4
XAUUSD,M15,2025-01-15T05:30:00,2494.38,2496.4,2493.96,2494.68,1434.55
XAUUSD,M15,2025-01-15T05:45:00,2494.68,2496.94,2494.44,2495.15,636.35
XAUUSD,M15,2025-01-15T06:00:00,2495.15,2502.03,2495.12,2500.31,2234.49
XAUUSD,M15,2025-01-15T06:15:00,2500.31,2501.25,2497.32,2497.36,1022.52
XAUUSD,M15,2025-01-15T06:30:00,2497.36,2498.7,2496.35,2498.15,2324.81
XAUUSD,M15,2025-01-15T06:45:00,2498.15,2502.86,2498.12,2501.4,1957.51
XAUUSD,M15,2025-01-15T07:00:00,2501.4,2503.5,2499.74,2502.91,2044.91
XAUUSD,M15,2025-01-15T07:15:00,2502.91,2504.52,2502.89,2503.14,1471.61
XAUUSD,M15,2025-01-15T07:30:00,2503.14,2507.34,2503.1,2505.52,2668.53
XAUUSD,M15,2025-01-15T07:45:00,2505.52,2506.01,2500.94,2501.73,2941.53
XAUUSD,M15,2025-01-15T08:00:00,2501.73,2502.85,2498.68,2499.07,1751.63
XAUUSD,M15,2025-01-15T08:15:00,2499.07,2506.28,2499.02,2504.33,1118.48
XAUUSD,M15,2025-01-15T08:30:00,2504.33,2504.66,2501.85,2502.57,1379.78
XAUUSD,M15,2025-01-15T08:45:00,2502.57,2505.41,2500.52,2504.91,1753.13
XAUUSD,M15,2025-01-15T09:00:00,2504.91,2506.78,2498.61,2500.32,573.66
XAUUSD,M15,2025-01-15T09:15:00,2500.32,2500.91,2495.37,2495.68,2742.94
XAUUSD,M15,2025-01-15T09:30:00,2495.68,2499.95,2494.4,2497.94,2063.81
XAUUSD,M15,2025-01-15T09:45:00,2497.94,2499.73,2497.62,2499.22,2926.34
XAUUSD,M15,2025-01-15T10:00:00,2499.22,2499.66,2496.88,2497.18,1853.38
XAUUSD,M15,2025-01-15T10:15:00,2497.18,2502.03,2496.53,2500.21,2262.84
XAUUSD,M15,2025-01-15T10:30:00,2500.21,2508.54,2499.91,2506.49,2832.57
XAUUSD,M15,2025-01-15T10:45:00,2506.49,2514.34,2505.32,2513.67,2871.5
XAUUSD,M15,2025-01-15T11:00:00,2513.67,2515.2,2509.26,2510.87,2700.33
XAUUSD,M15,2025-01-15T11:15:00,2510.87,2517.1,2509.94,2516.24,2834.42
XAUUSD,M15,2025-01-15T11:30:00,2516.24,2519.8,2516.01,2518.17,961.87
XAUUSD,M15,2025-01-15T11:45:00,2518.17,2519.45,2516.37,2516.93,1917.61
XAUUSD,M15,2025-01-15T12:00:00,2516.93,2517.94,2515.49,2517.18,1691.51
XAUUSD,M15,2025-01-15T12:15:00,2517.18,2522.74,2515.69,2521.47,1434.9
XAUUSD,M15,2025-01-15T12:30:00,2521.47,2521.88,2519.51,2519.58,2411.35
XAUUSD,M15,2025-01-15T12:45:00,2519.58,2520.15,2518.54,2519.41,2355.92
XAUUSD,M15,2025-01-15T13:00:00,2519.41,2521.35,2517.13,2519.2,2667.82
XAUUSD,M15,2025-01-15T13:15:00,2519.2,2519.88,2516.87,2517.83,1116.96
XAUUSD,M15,2025-01-15T13:30:00,2517.83,2523.09,2517.17,2522.3,2028.76
XAUUSD,M15,2025-01-15T13:45:00,2522.3,2524.55,2521.19,2523.31,2689.46
XAUUSD,M15,2025-01-15T14:00:00,2523.31,2525.04,2519.69,2519.78,2989.59
XAUUSD,M15,2025-01-15T14:15:00,2519.78,2520.61,2517.55,2519.1,1894.25
XAUUSD,M15,2025-01-15T14:30:00,2519.1,2519.71,2517.35,2518.19,1261.39
XAUUSD,M15,2025-01-15T14:45:00,2518.19,2519.16,2516.34,2517.23,2032.84
XAUUSD,M15,2025-01-15T15:00:00,2517.23,2518.97,2514.37,2515.32,2306.62
XAUUSD,M15,2025-01-15T15:15:00,2515.32,2516.95,2512.91,2514.88,2240.29
XAUUSD,M15,2025-01-15T15:30:00,2514.88,2515.26,2510.57,2511.81,2281.59
XAUUSD,M15,2025-01-15T15:45:00,2511.81,2514.2,2511.28,2513.25,2229.29
XAUUSD,M15,2025-01-15T16:00:00,2513.25,2514.62,2513.01,2514.36,1623.5
XAUUSD,M15,2025-01-15T16:15:00,2514.36,2515.46,2508.73,2509.53,2477.67
XAUUSD,M15,2025-01-15T16:30:00,2509.53,2512.86,2507.92,2512.06,2780.63
XAUUSD,M15,2025-01-15T16:45:00,2512.06,2513.44,2510.57,2510.89,2672.05
XAUUSD,M15,2025-01-15T17:00:00,2510.89,2511.54,2508.28,2509.89,1615.65
XAUUSD,M15,2025-01-15T17:15:00,2509.89,2510.14,2506.32,2506.59,1007.13
XAUUSD,M15,2025-01-15T17:30:00,2506.59,2508.39,2505.13,2506.27,514.38
XAUUSD,M15,2025-01-15T17:45:00,2506.27,2509.83,2505.03,2509.33,1689.28
XAUUSD,M15,2025-01-15T18:00:00,2509.33,2513.16,2508.18,2512.64,2049.42
XAUUSD,M15,2025-01-15T18:15:00,2512.64,2516.06,2512.54,2514.33,870.64
XAUUSD,M15,2025-01-15T18:30:00,2514.33,2521.2,2512.57,2519.8,1246.1
XAUUSD,M15,2025-01-15T18:45:00,2519.8,2520.98,2518.92,2520.88,945.62
XAUUSD,M15,2025-01-15T19:00:00,2520.88,2522.13,2515.44,2517.1,943.55
XAUUSD,M15,2025-01-15T19:15:00,2517.1,2518.31,2511.92,2513.88,732.82
XAUUSD,M15,2025-01-15T19:30:00,2513.88,2514.02,2510.74,2511.63,1876.18
XAUUSD,M15,2025-01-15T19:45:00,2511.63,2513.81,2510.18,2513.53,1186.05
XAUUSD,M15,2025-01-15T20:00:00,2513.53,2514.81,2508.47,2508.7,2324.32
XAUUSD,M15,2025-01-15T20:15:00,2508.7,2510.77,2506.71,2507.72,2221.64
XAUUSD,M15,2025-01-15T20:30:00,2507.72,2511.2,2507.06,2509.93,1813.48
XAUUSD,M15,2025-01-15T20:45:00,2509.93,2510.67,2509.18,2509.45,1906.59
XAUUSD,M15,2025-01-15T21:00:00,2509.45,2509.83,2505.55,2506.83,2271.47
XAUUSD,M15,2025-01-15T21:15:00,2506.83,2506.84,2503.95,2504.0,2063.65
XAUUSD,M15,2025-01-15T21:30:00,2504.0,2508.95,2503.13,2506.85,1334.48
XAUUSD,M15,2025-01-15T21:45:00,2506.85,2508.19,2502.18,2502.21,1002.97
XAUUSD,M15,2025-01-15T22:00:00,2502.21,2503.66,2501.53,2502.59,515.33
XAUUSD,M15,2025-01-15T22:15:00,2502.59,2503.31,2498.32,2499.84,2039.98
XAUUSD,M15,2025-01-15T22:30:00,2499.84,2501.51,2498.43,2500.8,2790.41
XAUUSD,M15,2025-01-15T22:45:00,2500.8,2504.3,2499.79,2502.94,2068.0
XAUUSD,M15,2025-01-15T23:00:00,2502.94,2504.59,2499.18,2500.05,2356.46
XAUUSD,M15,2025-01-15T23:15:00,2500.05,2500.67,2497.64,2499.17,1288.76
XAUUSD,M15,2025-01-15T23:30:00,2499.17,2501.77,2497.3,2500.09,1383.99
XAUUSD,M15,2025-01-15T23:45:00,2500.09,2504.83,2500.03,2504.24,2959.05
XAUUSD,M15,2025-01-16T01:00:00,2504.24,2506.94,2502.99,2506.13,2661.48
XAUUSD,M15,2025-01-16T01:15:00,2506.13,2507.61,2501.95,2502.61,579.07
XAUUSD,M15,2025-01-16T01:30:00,2502.61,2503.55,2498.14,2500.14,1040.35
XAUUSD,M15,2025-01-16T01:45:00,2500.14,2500.37,2498.28,2499.92,2444.48
XAUUSD,M15,2025-01-16T02:00:00,2499.92,2500.94,2497.98,2499.03,975.53
XAUUSD,M15,2025-01-16T02:15:00,2499.03,2500.57,2497.91,2499.01,2438.83
XAUUSD,M15,2025-01-16T02:30:00,2499.01,2504.59,2497.59,2502.62,831.79
XAUUSD,M15,2025-01-16T02:45:00,2502.62,2503.58,2496.84,2498.34,1805.86
XAUUSD,M15,2025-01-16T03:00:00,2498.34,2498.52,2496.1,2497.08,615.35
XAUUSD,M15,2025-01-16T03:15:00,2497.08,2498.46,2492.99,2493.65,1943.9
XAUUSD,M15,2025-01-16T03:30:00,2493.65,2496.4,2493.07,2496.0,1297.87
XAUUSD,M15,2025-01-16T03:45:00,2496.0,2496.24,2494.32,2494.63,1184.09
XAUUSD,M15,2025-01-16T04:00:00,2494.63,2495.06,2491.6,2492.34,1296.21
XAUUSD,M15,2025-01-16T04:15:00,2492.34,2493.82,2489.52,2490.12,1112.06
XAUUSD,M15,2025-01-16T04:30:00,2490.12,2491.05,2488.07,2488.34,1676.84
XAUUSD,M15,2025-01-16T04:45:00,2488.34,2488.56,2486.74,2486.85,1566.16
XAUUSD,M15,2025-01-16T05:00:00,2486.85,2488.61,2482.36,2483.83,2040.79
XAUUSD,M15,2025-01-16T05:15:00,2483.83,2485.55,2480.34,2481.84,2177.18
XAUUSD,M15,2025-01-16T05:30:00,2481.84,2488.08,2481.56,2487.1,2532.13
XAUUSD,M15,2025-01-16T05:45:00,2487.1,2488.09,2485.61,2486.57,2211.19
XAUUSD,M15,2025-01-16T06:00:00,2486.57,2487.04,2482.92,2484.73,2042.36
XAUUSD,M15,2025-01-16T06:15:00,2484.73,2486.32,2483.26,2485.49,2162.95
XAUUSD,M15,2025-01-16T06:30:00,2485.49,2488.29,2484.5,2488.22,1378.6
XAUUSD,M15,2025-01-16T06:45:00,2488.22,2488.58,2484.68,2486.29,2011.1
XAUUSD,M15,2025-01-16T07:00:00,2486.29,2492.68,2485.61,2491.0,2123.63
XAUUSD,M15,2025-01-16T07:15:00,2491.0,2495.75,2490.16,2494.63,1533.6
XAUUSD,M15,2025-01-16T07:30:00,2494.63,2495.43,2486.47,2487.18,2534.79
XAUUSD,M15,2025-01-16T07:45:00,2487.18,2488.83,2484.16,2485.07,2468.32
XAUUSD,M15,2025-01-16T08:00:00,2485.07,2485.91,2483.12,2485.75,1935.47
XAUUSD,M15,2025-01-16T08:15:00,2485.75,2491.69,2484.78,2490.45,1887.72
XAUUSD,M15,2025-01-16T08:30:00,2490.45,2494.24,2490.22,2494.09,2535.17
XAUUSD,M15,2025-01-16T08:45:00,2494.09,2501.88,2493.05,2501.08,2150.41
XAUUSD,M15,2025-01-16T09:00:00,2501.08,2505.83,2499.75,2503.94,500.46
XAUUSD,M15,2025-01-16T09:15:00,2503.94,2504.25,2497.39,2498.5,1474.96
XAUUSD,M15,2025-01-16T09:30:00,2498.5,2500.98,2497.31,2500.31,2783.01
XAUUSD,M15,2025-01-16T09:45:00,2500.31,2506.86,2499.4,2504.88,2956.45
XAUUSD,M15,2025-01-16T10:00:00,2504.88,2507.56,2504.03,2505.49,818.89
XAUUSD,M15,2025-01-16T10:15:00,2505.49,2506.76,2504.34,2505.98,632.82
XAUUSD,M15,2025-01-16T10:30:00,2505.98,2509.3,2504.17,2507.49,1088.1
XAUUSD,M15,2025-01-16T10:45:00,2507.49,2508.32,2504.55,2505.22,1456.97
XAUUSD,M15,2025-01-16T11:00:00,2505.22,2506.22,2500.87,2501.27,1461.49
XAUUSD,M15,2025-01-16T11:15:00,2501.27,2503.03,2499.99,2500.32,2993.64
XAUUSD,M15,2025-01-16T11:30:00,2500.32,2501.41,2498.8,2501.38,1716.75
XAUUSD,M15,2025-01-16T11:45:00,2501.38,2504.61,2501.2,2502.53,2105.61
XAUUSD,M15,2025-01-16T12:00:00,2502.53,2503.8,2496.83,2497.73,949.49
XAUUSD,M15,2025-01-16T12:15:00,2497.73,2500.62,2496.78,2499.46,1388.27
XAUUSD,M15,2025-01-16T12:30:00,2499.46,2501.24,2496.13,2496.63,1754.32
XAUUSD,M15,2025-01-16T12:45:00,2496.63,2497.78,2493.74,2494.51,2945.58
XAUUSD,M15,2025-01-16T13:00:00,2494.51,2495.53,2492.94,2494.39,855.22
XAUUSD,M15,2025-01-16T13:15:00,2494.39,2496.46,2491.21,2493.27,2447.17
XAUUSD,M15,2025-01-16T13:30:00,2493.27,2499.31,2492.28,2499.12,2354.22
XAUUSD,M15,2025-01-16T13:45:00,2499.12,2502.55,2497.79,2502.38,2495.25
XAUUSD,M15,2025-01-16T14:00:00,2502.38,2506.91,2501.4,2505.28,1781.66
XAUUSD,M15,2025-01-16T14:15:00,2505.28,2508.0,2504.39,2506.46,2901.45
XAUUSD,M15,2025-01-16T14:30:00,2506.46,2508.49,2504.89,2506.55,2317.43
XAUUSD,M15,2025-01-16T14:45:00,2506.55,2507.75,2505.56,2507.62,922.7
XAUUSD,M15,2025-01-16T15:00:00,2507.62,2514.67,2507.02,2513.36,706.28
XAUUSD,M15,2025-01-16T15:15:00,2513.36,2515.14,2512.73,2513.31,831.35
XAUUSD,M15,2025-01-16T15:30:00,2513.31,2514.15,2512.95,2513.92,1979.43
XAUUSD,M15,2025-01-16T15:45:00,2513.92,2514.86,2512.11,2513.81,1153.13
XAUUSD,M15,2025-01-16T16:00:00,2513.81,2515.62,2508.02,2508.74,711.0
XAUUSD,M15,2025-01-16T16:15:00,2508.74,2511.5,2508.42,2509.54,1739.87
XAUUSD,M15,2025-01-16T16:30:00,2509.54,2511.03,2508.2,2510.11,1027.14
XAUUSD,M15,2025-01-16T16:45:00,2510.11,2510.83,2506.85,2508.2,2388.71
XAUUSD,M15,2025-01-16T17:00:00,2508.2,2510.62,2506.64,2509.99,2381.07
XAUUSD,M15,2025-01-16T17:15:00,2509.99,2513.7,2508.51,2512.9,1686.47
XAUUSD,M15,2025-01-16T17:30:00,2512.9,2515.46,2511.96,2513.51,2196.23
XAUUSD,M15,2025-01-16T17:45:00,2513.51,2514.94,2513.37,2513.46,2794.28
XAUUSD,M15,2025-01-16T18:00:00,2513.46,2518.74,2511.66,2516.81,1337.42
XAUUSD,M15,2025-01-16T18:15:00,2516.81,2517.02,2514.86,2516.23,1477.88
XAUUSD,M15,2025-01-16T18:30:00,2516.23,2517.73,2515.82,2516.49,1343.52
XAUUSD,M15,2025-01-16T18:45:00,2516.49,2516.87,2510.74,2511.89,2182.0
XAUUSD,M15,2025-01-16T19:00:00,2511.89,2513.76,2510.96,2513.54,1048.54
XAUUSD,M15,2025-01-16T19:15:00,2513.54,2514.33,2513.49,2513.93,729.85
XAUUSD,M15,2025-01-16T19:30:00,2513.93,2515.92,2509.72,2511.06,2270.19
XAUUSD,M15,2025-01-16T19:45:00,2511.06,2512.86,2506.33,2506.6,2140.99
XAUUSD,M15,2025-01-16T20:00:00,2506.6,2508.48,2498.25,2499.71,1133.34
XAUUSD,M15,2025-01-16T20:15:00,2499.71,2501.68,2495.5,2496.84,2806.74
XAUUSD,M15,2025-01-16T20:30:00,2496.84,2498.45,2490.63,2491.31,904.92
XAUUSD,M15,2025-01-16T20:45:00,2491.31,2496.11,2490.51,2494.48,1331.64
XAUUSD,M15,2025-01-16T21:00:00,2494.48,2497.95,2493.44,2497.03,2821.47
XAUUSD,M15,2025-01-16T21:15:00,2497.03,2497.4,2495.64,2496.67,859.68
XAUUSD,M15,2025-01-16T21:30:00,2496.67,2499.73,2495.17,2497.81,758.22
XAUUSD,M15,2025-01-16T21:45:00,2497.81,2503.52,2497.28,2502.32,1614.71
XAUUSD,M15,2025-01-16T22:00:00,2502.32,2507.12,2500.93,2505.16,1166.09
XAUUSD,M15,2025-01-16T22:15:00,2505.16,2510.8,2503.95,2508.9,1788.46
XAUUSD,M15,2025-01-16T22:30:00,2508.9,2510.67,2504.34,2505.98,2463.45
XAUUSD,M15,2025-01-16T22:45:00,2505.98,2506.47,2503.98,2506.46,2544.94
XAUUSD,M15,2025-01-16T23:00:00,2506.46,2507.21,2498.92,2500.35,1501.54
XAUUSD,M15,2025-01-16T23:15:00,2500.35,2502.36,2497.57,2497.76,1836.57
XAUUSD,M15,2025-01-16T23:30:00,2497.76,2502.57,2496.4,2500.96,941.55
XAUUSD,M15,2025-01-16T23:45:00,2500.96,2503.67,2500.56,2502.86,2239.71
XAUUSD,M15,2025-01-17T01:00:00,2502.86,2503.04,2499.89,2501.22,2338.31
XAUUSD,M15,2025-01-17T01:15:00,2501.22,2501.63,2497.93,2499.44,1982.36
XAUUSD,M15,2025-01-17T01:30:00,2499.44,2503.83,2498.32,2503.18,2585.63
XAUUSD,M15,2025-01-17T01:45:00,2503.18,2507.01,2503.11,2504.91,640.14
XAUUSD,M15,2025-01-17T02:00:00,2504.91,2508.35,2503.51,2506.65,1645.93
XAUUSD,M15,2025-01-17T02:15:00,2506.65,2509.18,2506.34,2507.34,1948.36
XAUUSD,M15,2025-01-17T02:30:00,2507.34,2510.62,2506.35,2509.24,2795.05
XAUUSD,M15,2025-01-17T02:45:00,2509.24,2511.38,2508.97,2509.91,930.62
XAUUSD,M15,2025-01-17T03:00:00,2509.91,2510.87,2507.96,2508.32,1977.61
XAUUSD,M15,2025-01-17T03:15:00,2508.32,2513.82,2507.28,2513.6,2497.94
XAUUSD,M15,2025-01-17T03:30:00,2513.6,2516.65,2511.53,2514.94,2195.99
XAUUSD,M15,2025-01-17T03:45:00,2514.94,2516.99,2511.04,2512.25,843.32
XAUUSD,M15,2025-01-17T04:00:00,2512.25,2515.15,2511.55,2513.9,801.86
XAUUSD,M15,2025-01-17T04:15:00,2513.9,2514.77,2507.81,2509.27,1883.52
